<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<TICKVOL>,<VOL>,<SPREAD>
2024.08.13,21:10:00,146.836,146.843,146.831,146.833,49,0,5
2024.08.13,21:11:00,146.833,146.834,146.81,146.816,42,0,5
2024.08.13,21:12:00,146.815,146.835,146.812,146.827,45,0,5
2024.08.13,21:13:00,146.827,146.827,146.793,146.804,73,0,5
2024.08.13,21:14:00,146.803,146.823,146.791,146.798,72,0,5
2024.08.13,21:15:00,146.799,146.801,146.776,146.776,58,0,5
2024.08.13,21:16:00,146.777,146.781,146.756,146.758,37,0,5
2024.08.13,21:17:00,146.755,146.757,146.709,146.713,77,0,5
2024.08.13,21:18:00,146.713,146.737,146.713,146.719,61,0,5
2024.08.13,21:19:00,146.719,146.743,146.7,146.74,54,0,5
2024.08.13,21:20:00,146.735,146.743,146.731,146.736,46,0,5
2024.08.13,21:21:00,146.735,146.735,146.723,146.726,41,0,5
2024.08.13,21:22:00,146.723,146.732,146.712,146.716,59,0,5
2024.08.13,21:23:00,146.716,146.732,146.714,146.726,52,0,5
2024.08.13,21:24:00,146.725,146.738,146.72,146.728,43,0,5
2024.08.13,21:25:00,146.727,146.763,146.722,146.745,55,0,5
2024.08.13,21:26:00,146.741,146.742,146.704,146.705,35,0,5
2024.08.13,21:27:00,146.695,146.709,146.692,146.705,46,0,5
2024.08.13,21:28:00,146.706,146.72,146.704,146.716,42,0,5
2024.08.13,21:29:00,146.715,146.73,146.704,146.73,50,0,5
2024.08.13,21:30:00,146.732,146.753,146.73,146.747,57,0,5
2024.08.13,21:31:00,146.747,146.749,146.725,146.727,59,0,5
2024.08.13,21:32:00,146.728,146.739,146.713,146.739,65,0,5
2024.08.13,21:33:00,146.739,146.739,146.703,146.713,53,0,5
2024.08.13,21:34:00,146.712,146.716,146.703,146.711,44,0,5
2024.08.13,21:35:00,146.713,146.714,146.672,146.672,49,0,5
2024.08.13,21:36:00,146.671,146.68,146.648,146.66,70,0,5
2024.08.13,21:37:00,146.659,146.673,146.646,146.666,53,0,5
2024.08.13,21:38:00,146.666,146.705,146.665,146.704,55,0,5
2024.08.13,21:39:00,146.707,146.724,146.704,146.723,47,0,5
2024.08.13,21:40:00,146.722,146.753,146.72,146.737,46,0,5
2024.08.13,21:41:00,146.737,146.753,146.733,146.75,41,0,5
2024.08.13,21:42:00,146.751,146.753,146.733,146.734,36,0,5
2024.08.13,21:43:00,146.727,146.751,146.72,146.744,49,0,5
2024.08.13,21:44:00,146.744,146.75,146.736,146.748,36,0,5
2024.08.13,21:45:00,146.752,146.752,146.734,146.737,35,0,5
2024.08.13,21:46:00,146.729,146.741,146.729,146.731,34,0,5
2024.08.13,21:47:00,146.731,146.734,146.723,146.727,37,0,5
2024.08.13,21:48:00,146.726,146.752,146.726,146.744,65,0,5
2024.08.13,21:49:00,146.744,146.762,146.743,146.759,47,0,5
2024.08.13,21:50:00,146.761,146.768,146.74,146.763,53,0,5
2024.08.13,21:51:00,146.762,146.768,146.75,146.756,46,0,5
2024.08.13,21:52:00,146.756,146.762,146.752,146.758,68,0,5
2024.08.13,21:53:00,146.756,146.758,146.73,146.732,36,0,5
2024.08.13,21:54:00,146.731,146.731,146.722,146.725,52,0,5
2024.08.13,21:55:00,146.723,146.723,146.703,146.709,44,0,5
2024.08.13,21:56:00,146.709,146.724,146.703,146.715,47,0,5
2024.08.13,21:57:00,146.714,146.714,146.663,146.67,51,0,5
2024.08.13,21:58:00,146.671,146.69,146.668,146.679,55,0,5
2024.08.13,21:59:00,146.677,146.677,146.66,146.676,37,0,5
2024.08.13,22:00:00,146.678,146.698,146.673,146.673,49,0,5
2024.08.13,22:01:00,146.673,146.681,146.666,146.674,53,0,5
2024.08.13,22:02:00,146.674,146.685,146.665,146.683,44,0,5
2024.08.13,22:03:00,146.684,146.692,146.679,146.679,44,0,5
2024.08.13,22:04:00,146.681,146.688,146.66,146.66,54,0,5
2024.08.13,22:05:00,146.657,146.657,146.618,146.634,69,0,5
2024.08.13,22:06:00,146.632,146.654,146.632,146.645,49,0,5
2024.08.13,22:07:00,146.644,146.652,146.638,146.649,43,0,5
2024.08.13,22:08:00,146.649,146.653,146.643,146.648,53,0,5
2024.08.13,22:09:00,146.646,146.653,146.62,146.62,49,0,5
2024.08.13,22:10:00,146.621,146.621,146.597,146.611,47,0,5
2024.08.13,22:11:00,146.611,146.621,146.601,146.605,52,0,5
2024.08.13,22:12:00,146.605,146.63,146.599,146.63,59,0,5
2024.08.13,22:13:00,146.629,146.63,146.609,146.63,68,0,5
2024.08.13,22:14:00,146.629,146.631,146.624,146.627,60,0,5
2024.08.13,22:15:00,146.627,146.639,146.623,146.634,53,0,5
2024.08.13,22:16:00,146.635,146.637,146.627,146.627,56,0,5
2024.08.13,22:17:00,146.628,146.629,146.616,146.622,44,0,5
2024.08.13,22:18:00,146.622,146.633,146.622,146.63,47,0,5
2024.08.13,22:19:00,146.63,146.641,146.627,146.641,35,0,5
2024.08.13,22:20:00,146.64,146.653,146.634,146.639,44,0,5
2024.08.13,22:21:00,146.64,146.64,146.613,146.631,54,0,5
2024.08.13,22:22:00,146.63,146.653,146.63,146.646,50,0,5
2024.08.13,22:23:00,146.649,146.653,146.646,146.649,41,0,5
2024.08.13,22:24:00,146.65,146.651,146.638,146.65,45,0,5
2024.08.13,22:25:00,146.643,146.645,146.638,146.642,52,0,5
2024.08.13,22:26:00,146.643,146.643,146.626,146.639,57,0,5
2024.08.13,22:27:00,146.647,146.652,146.647,146.649,35,0,5
2024.08.13,22:28:00,146.649,146.649,146.641,146.645,35,0,5
2024.08.13,22:29:00,146.645,146.653,146.644,146.65,46,0,5
2024.08.13,22:30:00,146.651,146.675,146.649,146.671,47,0,5
2024.08.13,22:31:00,146.671,146.673,146.665,146.665,39,0,6
2024.08.13,22:32:00,146.666,146.689,146.666,146.689,50,0,5
2024.08.13,22:33:00,146.691,146.714,146.688,146.704,46,0,5
2024.08.13,22:34:00,146.703,146.749,146.698,146.749,45,0,5
2024.08.13,22:35:00,146.748,146.756,146.742,146.747,48,0,5
2024.08.13,22:36:00,146.753,146.756,146.736,146.737,29,0,5
2024.08.13,22:37:00,146.737,146.743,146.734,146.737,26,0,5
2024.08.13,22:38:00,146.737,146.744,146.729,146.732,45,0,5
2024.08.13,22:39:00,146.733,146.733,146.722,146.733,31,0,5
2024.08.13,22:40:00,146.732,146.752,146.73,146.746,31,0,5
2024.08.13,22:41:00,146.746,146.75,146.746,146.748,20,0,5
2024.08.13,22:42:00,146.749,146.758,146.748,146.751,19,0,5
2024.08.13,22:43:00,146.751,146.768,146.748,146.768,29,0,5
2024.08.13,22:44:00,146.767,146.769,146.762,146.768,41,0,5
2024.08.13,22:45:00,146.767,146.792,146.766,146.792,47,0,5
2024.08.13,22:46:00,146.792,146.799,146.786,146.799,35,0,5
2024.08.13,22:47:00,146.8,146.814,146.796,146.801,47,0,5
2024.08.13,22:48:00,146.801,146.802,146.789,146.79,21,0,5
2024.08.13,22:49:00,146.791,146.792,146.769,146.772,35,0,5
2024.08.13,22:50:00,146.771,146.792,146.759,146.787,59,0,5
2024.08.13,22:51:00,146.787,146.791,146.776,146.778,47,0,5
2024.08.13,22:52:00,146.778,146.781,146.771,146.776,46,0,5
2024.08.13,22:53:00,146.775,146.781,146.766,146.77,47,0,5
2024.08.13,22:54:00,146.769,146.806,146.767,146.806,52,0,5
2024.08.13,22:55:00,146.808,146.823,146.808,146.82,55,0,5
2024.08.13,22:56:00,146.819,146.825,146.811,146.824,37,0,5
2024.08.13,22:57:00,146.823,146.823,146.813,146.822,33,0,5
2024.08.13,22:58:00,146.822,146.838,146.819,146.834,48,0,5
2024.08.13,22:59:00,146.841,146.855,146.828,146.831,37,0,5
2024.08.13,23:00:00,146.825,146.854,146.825,146.854,75,0,5
2024.08.13,23:01:00,146.854,146.856,146.842,146.853,43,0,5
2024.08.13,23:02:00,146.853,146.861,146.852,146.855,32,0,5
2024.08.13,23:03:00,146.854,146.855,146.843,146.843,27,0,5
2024.08.13,23:04:00,146.843,146.846,146.843,146.843,12,0,5
2024.08.13,23:05:00,146.843,146.844,146.84,146.842,31,0,5
2024.08.13,23:06:00,146.843,146.864,146.842,146.855,18,0,5
2024.08.13,23:07:00,146.855,146.862,146.855,146.862,22,0,5
2024.08.13,23:08:00,146.863,146.864,146.855,146.858,14,0,5
2024.08.13,23:09:00,146.858,146.871,146.858,146.868,36,0,5
2024.08.13,23:10:00,146.868,146.885,146.868,146.871,48,0,5
2024.08.13,23:11:00,146.871,146.881,146.868,146.876,26,0,5
2024.08.13,23:12:00,146.875,146.902,146.875,146.897,23,0,5
2024.08.13,23:13:00,146.897,146.898,146.876,146.884,41,0,5
2024.08.13,23:14:00,146.885,146.885,146.873,146.874,33,0,5
2024.08.13,23:15:00,146.87,146.873,146.846,146.848,22,0,5
2024.08.13,23:16:00,146.848,146.86,146.848,146.855,25,0,5
2024.08.13,23:17:00,146.856,146.862,146.855,146.861,52,0,5
2024.08.13,23:18:00,146.862,146.865,146.86,146.861,54,0,5
2024.08.13,23:19:00,146.862,146.883,146.86,146.883,34,0,5
2024.08.13,23:20:00,146.882,146.885,146.876,146.879,33,0,5
2024.08.13,23:21:00,146.879,146.881,146.872,146.874,23,0,5
2024.08.13,23:22:00,146.875,146.875,146.862,146.862,34,0,5
2024.08.13,23:23:00,146.863,146.865,146.844,146.848,17,0,5
2024.08.13,23:24:00,146.848,146.849,146.838,146.84,28,0,5
2024.08.13,23:25:00,146.84,146.843,146.838,146.84,54,0,5
2024.08.13,23:26:00,146.84,146.842,146.834,146.836,50,0,5
2024.08.13,23:27:00,146.832,146.844,146.832,146.844,37,0,5
2024.08.13,23:28:00,146.844,146.844,146.837,146.838,11,0,5
2024.08.13,23:29:00,146.838,146.847,146.817,146.82,36,0,5
2024.08.13,23:30:00,146.819,146.819,146.798,146.809,26,0,5
2024.08.13,23:31:00,146.809,146.809,146.805,146.806,35,0,5
2024.08.13,23:32:00,146.806,146.818,146.796,146.817,40,0,5
2024.08.13,23:33:00,146.816,146.828,146.808,146.808,50,0,5
2024.08.13,23:34:00,146.808,146.811,146.789,146.793,66,0,5
2024.08.13,23:35:00,146.801,146.814,146.801,146.809,35,0,5
2024.08.13,23:36:00,146.801,146.803,146.788,146.802,38,0,5
2024.08.13,23:37:00,146.803,146.804,146.799,146.802,22,0,5
2024.08.13,23:38:00,146.803,146.806,146.802,146.806,10,0,5
2024.08.13,23:39:00,146.805,146.81,146.805,146.807,16,0,5
2024.08.13,23:40:00,146.806,146.812,146.804,146.808,38,0,5
2024.08.13,23:41:00,146.808,146.811,146.804,146.809,25,0,5
2024.08.13,23:42:00,146.81,146.811,146.799,146.8,23,0,5
2024.08.13,23:43:00,146.8,146.809,146.799,146.804,25,0,5
2024.08.13,23:44:00,146.8,146.812,146.8,146.812,24,0,5
2024.08.13,23:45:00,146.812,146.822,146.809,146.817,37,0,5
2024.08.13,23:46:00,146.812,146.813,146.81,146.811,20,0,5
2024.08.13,23:47:00,146.81,146.811,146.809,146.81,14,0,5
2024.08.13,23:48:00,146.809,146.814,146.804,146.811,55,0,5
2024.08.13,23:49:00,146.811,146.813,146.805,146.811,46,0,5
2024.08.13,23:50:00,146.811,146.824,146.807,146.823,57,0,5
2024.08.13,23:51:00,146.823,146.835,146.821,146.83,37,0,5
2024.08.13,23:52:00,146.83,146.834,146.824,146.832,27,0,5
2024.08.13,23:53:00,146.832,146.835,146.824,146.83,22,0,5
2024.08.13,23:54:00,146.824,146.835,146.823,146.834,16,0,5
2024.08.13,23:55:00,146.834,146.84,146.833,146.836,15,0,9
2024.08.13,23:56:00,146.836,146.837,146.827,146.828,17,0,15
2024.08.13,23:57:00,146.828,146.845,146.827,146.828,64,0,7
2024.08.13,23:58:00,146.828,146.848,146.828,146.837,24,0,15
2024.08.13,23:59:00,146.843,146.844,146.801,146.82,39,0,24
2024.08.14,0:00:00,146.809,146.809,146.747,146.748,8,0,49
2024.08.14,0:01:00,146.828,146.828,146.558,146.683,7,0,43
2024.08.14,0:03:00,146.74,146.74,146.683,146.683,3,0,121
2024.08.14,0:04:00,146.74,146.74,146.74,146.74,1,0,121
2024.08.14,0:05:00,146.77,146.77,146.678,146.692,19,0,40
2024.08.14,0:06:00,146.7,146.7,146.7,146.7,1,0,194
2024.08.14,0:07:00,146.7,146.736,146.7,146.734,5,0,121
2024.08.14,0:08:00,146.734,146.794,146.734,146.77,26,0,99
2024.08.14,0:09:00,146.77,146.801,146.77,146.801,8,0,79
2024.08.14,0:10:00,146.844,146.844,146.821,146.844,15,0,49
2024.08.14,0:11:00,146.843,146.845,146.84,146.842,7,0,36
2024.08.14,0:12:00,146.844,146.847,146.839,146.844,20,0,33
2024.08.14,0:13:00,146.841,146.845,146.84,146.844,10,0,38
2024.08.14,0:14:00,146.843,146.852,146.816,146.816,12,0,41
2024.08.14,0:15:00,146.85,146.85,146.85,146.85,1,0,49
2024.08.14,0:16:00,146.85,146.85,146.82,146.849,4,0,31
2024.08.14,0:17:00,146.849,146.849,146.847,146.847,2,0,29
2024.08.14,0:18:00,146.847,146.847,146.847,146.847,1,0,29
2024.08.14,0:19:00,146.847,146.847,146.846,146.846,2,0,29
2024.08.14,0:20:00,146.846,146.846,146.823,146.846,3,0,33
2024.08.14,0:21:00,146.846,146.846,146.846,146.846,1,0,33
2024.08.14,0:22:00,146.846,146.846,146.846,146.846,1,0,33
2024.08.14,0:23:00,146.846,146.85,146.844,146.844,4,0,23
2024.08.14,0:24:00,146.844,146.844,146.822,146.844,3,0,23
2024.08.14,0:25:00,146.844,146.844,146.822,146.844,3,0,23
2024.08.14,0:26:00,146.844,146.844,146.822,146.822,2,0,23
2024.08.14,0:27:00,146.822,146.844,146.822,146.837,4,0,23
2024.08.14,0:28:00,146.837,146.837,146.818,146.818,3,0,23
2024.08.14,0:29:00,146.836,146.836,146.818,146.836,4,0,23
2024.08.14,0:30:00,146.836,146.836,146.836,146.836,1,0,23
2024.08.14,0:31:00,146.836,146.836,146.836,146.836,1,0,23
2024.08.14,0:32:00,146.833,146.834,146.829,146.829,5,0,37
2024.08.14,0:33:00,146.833,146.836,146.824,146.824,5,0,23
2024.08.14,0:34:00,146.826,146.836,146.824,146.824,6,0,23
2024.08.14,0:35:00,146.836,146.836,146.825,146.825,2,0,23
2024.08.14,0:36:00,146.822,146.835,146.821,146.835,15,0,23
2024.08.14,0:37:00,146.835,146.84,146.825,146.84,4,0,23
2024.08.14,0:38:00,146.84,146.846,146.84,146.846,5,0,23
2024.08.14,0:39:00,146.846,146.85,146.834,146.841,11,0,23
2024.08.14,0:40:00,146.841,146.843,146.841,146.841,3,0,23
2024.08.14,0:41:00,146.841,146.842,146.841,146.842,2,0,23
2024.08.14,0:42:00,146.842,146.842,146.842,146.842,1,0,23
2024.08.14,0:43:00,146.842,146.842,146.842,146.842,1,0,23
2024.08.14,0:44:00,146.842,146.848,146.842,146.848,3,0,23
2024.08.14,0:45:00,146.848,146.85,146.834,146.848,10,0,23
2024.08.14,0:46:00,146.848,146.848,146.847,146.847,2,0,23
2024.08.14,0:47:00,146.847,146.85,146.846,146.85,4,0,23
2024.08.14,0:48:00,146.85,146.85,146.846,146.846,5,0,23
2024.08.14,0:49:00,146.846,146.846,146.841,146.846,3,0,23
2024.08.14,0:50:00,146.839,146.846,146.832,146.841,4,0,23
2024.08.14,0:51:00,146.841,146.846,146.841,146.841,3,0,23
2024.08.14,0:52:00,146.846,146.846,146.841,146.841,2,0,23
2024.08.14,0:53:00,146.839,146.839,146.839,146.839,1,0,36
2024.08.14,0:54:00,146.839,146.847,146.839,146.847,7,0,23
2024.08.14,0:55:00,146.847,146.847,146.834,146.836,19,0,23
2024.08.14,0:56:00,146.839,146.847,146.834,146.847,18,0,23
2024.08.14,0:57:00,146.843,146.847,146.841,146.845,6,0,23
2024.08.14,0:58:00,146.835,146.845,146.835,146.845,2,0,23
2024.08.14,0:59:00,146.845,146.846,146.845,146.846,2,0,23
2024.08.14,1:00:00,146.839,146.845,146.837,146.84,10,0,24
2024.08.14,1:01:00,146.84,146.84,146.812,146.812,15,0,29
2024.08.14,1:02:00,146.809,146.835,146.809,146.833,14,0,23
2024.08.14,1:03:00,146.828,146.835,146.827,146.83,11,0,23
2024.08.14,1:04:00,146.83,146.834,146.83,146.834,2,0,23
2024.08.14,1:05:00,146.834,146.839,146.834,146.837,4,0,23
2024.08.14,1:06:00,146.839,146.842,146.838,146.842,12,0,23
2024.08.14,1:07:00,146.842,146.845,146.84,146.844,6,0,23
2024.08.14,1:08:00,146.843,146.844,146.835,146.835,12,0,23
2024.08.14,1:09:00,146.835,146.847,146.834,146.845,23,0,23
2024.08.14,1:10:00,146.845,146.847,146.843,146.845,10,0,23
2024.08.14,1:11:00,146.846,146.846,146.842,146.843,10,0,23
2024.08.14,1:12:00,146.843,146.854,146.843,146.847,27,0,23
2024.08.14,1:13:00,146.848,146.854,146.848,146.852,16,0,23
2024.08.14,1:14:00,146.853,146.856,146.84,146.844,24,0,23
2024.08.14,1:15:00,146.844,146.866,146.832,146.861,72,0,23
2024.08.14,1:16:00,146.857,146.861,146.839,146.845,63,0,24
2024.08.14,1:17:00,146.843,146.856,146.843,146.853,85,0,22
2024.08.14,1:18:00,146.853,146.856,146.83,146.838,38,0,26
2024.08.14,1:19:00,146.838,146.838,146.827,146.828,14,0,25
2024.08.14,1:20:00,146.828,146.83,146.8,146.815,19,0,28
2024.08.14,1:21:00,146.82,146.85,146.813,146.84,32,0,16
2024.08.14,1:22:00,146.84,146.861,146.817,146.844,14,0,16
2024.08.14,1:23:00,146.844,146.85,146.843,146.844,6,0,16
2024.08.14,1:24:00,146.839,146.844,146.818,146.818,10,0,16
2024.08.14,1:25:00,146.817,146.834,146.811,146.819,11,0,16
2024.08.14,1:26:00,146.818,146.833,146.809,146.829,11,0,16
2024.08.14,1:27:00,146.828,146.828,146.816,146.816,5,0,16
2024.08.14,1:28:00,146.818,146.844,146.817,146.84,26,0,16
2024.08.14,1:29:00,146.84,146.842,146.84,146.842,19,0,16
2024.08.14,1:30:00,146.842,146.863,146.841,146.86,26,0,15
2024.08.14,1:31:00,146.859,146.86,146.831,146.832,26,0,14
2024.08.14,1:32:00,146.832,146.839,146.822,146.838,24,0,14
2024.08.14,1:33:00,146.835,146.839,146.825,146.825,29,0,13
2024.08.14,1:34:00,146.826,146.826,146.736,146.736,32,0,13
2024.08.14,1:35:00,146.735,146.792,146.733,146.785,41,0,14
2024.08.14,1:36:00,146.787,146.788,146.779,146.785,25,0,12
2024.08.14,1:37:00,146.784,146.788,146.764,146.764,22,0,11
2024.08.14,1:38:00,146.767,146.767,146.742,146.742,41,0,12
2024.08.14,1:39:00,146.744,146.76,146.733,146.756,34,0,10
2024.08.14,1:40:00,146.756,146.765,146.744,146.746,34,0,8
2024.08.14,1:41:00,146.746,146.753,146.744,146.753,13,0,10
2024.08.14,1:42:00,146.753,146.757,146.746,146.753,22,0,11
2024.08.14,1:43:00,146.753,146.775,146.753,146.767,18,0,8
2024.08.14,1:44:00,146.767,146.767,146.753,146.764,15,0,11
2024.08.14,1:45:00,146.764,146.767,146.764,146.764,8,0,11
2024.08.14,1:46:00,146.764,146.769,146.764,146.764,16,0,12
2024.08.14,1:47:00,146.764,146.764,146.746,146.753,9,0,8
2024.08.14,1:48:00,146.753,146.754,146.753,146.753,5,0,11
2024.08.14,1:49:00,146.753,146.754,146.753,146.753,5,0,11
2024.08.14,1:50:00,146.753,146.756,146.753,146.753,7,0,12
2024.08.14,1:51:00,146.753,146.757,146.753,146.757,10,0,11
2024.08.14,1:52:00,146.756,146.775,146.756,146.775,13,0,8
2024.08.14,1:53:00,146.775,146.775,146.765,146.775,6,0,5
2024.08.14,1:54:00,146.774,146.775,146.774,146.775,4,0,8
2024.08.14,1:55:00,146.775,146.775,146.775,146.775,1,0,10
2024.08.14,1:56:00,146.775,146.775,146.775,146.775,1,0,11
2024.08.14,1:57:00,146.775,146.78,146.764,146.775,22,0,8
2024.08.14,1:58:00,146.775,146.787,146.774,146.787,8,0,8
2024.08.14,1:59:00,146.787,146.818,146.787,146.818,17,0,9
2024.08.14,2:00:00,146.818,146.82,146.807,146.818,14,0,5
2024.08.14,2:01:00,146.818,146.823,146.809,146.821,12,0,10
2024.08.14,2:02:00,146.821,146.839,146.807,146.807,17,0,9
2024.08.14,2:03:00,146.808,146.82,146.799,146.818,16,0,5
2024.08.14,2:04:00,146.818,146.818,146.799,146.799,19,0,5
2024.08.14,2:05:00,146.799,146.818,146.799,146.818,18,0,5
2024.08.14,2:06:00,146.818,146.827,146.807,146.807,6,0,6
2024.08.14,2:07:00,146.807,146.828,146.807,146.817,8,0,6
2024.08.14,2:08:00,146.817,146.818,146.776,146.79,20,0,6
2024.08.14,2:09:00,146.79,146.807,146.79,146.807,10,0,6
2024.08.14,2:10:00,146.807,146.807,146.789,146.796,10,0,6
2024.08.14,2:11:00,146.796,146.818,146.795,146.807,13,0,6
2024.08.14,2:12:00,146.807,146.817,146.807,146.817,17,0,6
2024.08.14,2:13:00,146.81,146.818,146.804,146.804,13,0,6
2024.08.14,2:14:00,146.804,146.827,146.804,146.818,11,0,6
2024.08.14,2:15:00,146.818,146.819,146.817,146.819,3,0,6
2024.08.14,2:16:00,146.819,146.819,146.808,146.817,11,0,6
2024.08.14,2:17:00,146.817,146.829,146.816,146.822,17,0,6
2024.08.14,2:18:00,146.822,146.829,146.822,146.829,14,0,6
2024.08.14,2:19:00,146.829,146.829,146.827,146.827,2,0,6
2024.08.14,2:20:00,146.827,146.85,146.827,146.85,13,0,6
2024.08.14,2:21:00,146.85,146.88,146.844,146.88,22,0,6
2024.08.14,2:22:00,146.886,146.886,146.883,146.886,23,0,8
2024.08.14,2:23:00,146.886,146.905,146.882,146.903,30,0,6
2024.08.14,2:24:00,146.903,146.904,146.891,146.903,31,0,6
2024.08.14,2:25:00,146.903,146.903,146.891,146.891,10,0,6
2024.08.14,2:26:00,146.89,146.892,146.881,146.881,20,0,6
2024.08.14,2:27:00,146.881,146.881,146.819,146.819,31,0,6
2024.08.14,2:28:00,146.819,146.856,146.817,146.856,29,0,5
2024.08.14,2:29:00,146.856,146.886,146.856,146.886,17,0,6
2024.08.14,2:30:00,146.877,146.882,146.854,146.864,23,0,6
2024.08.14,2:31:00,146.864,146.865,146.854,146.854,14,0,6
2024.08.14,2:32:00,146.854,146.892,146.854,146.886,19,0,6
2024.08.14,2:33:00,146.876,146.878,146.873,146.876,27,0,9
2024.08.14,2:34:00,146.875,146.879,146.855,146.874,16,0,6
2024.08.14,2:35:00,146.875,146.897,146.875,146.885,19,0,8
2024.08.14,2:36:00,146.885,146.892,146.872,146.892,24,0,6
2024.08.14,2:37:00,146.892,146.899,146.881,146.887,29,0,6
2024.08.14,2:38:00,146.887,146.888,146.882,146.883,17,0,6
2024.08.14,2:39:00,146.883,146.884,146.876,146.878,10,0,6
2024.08.14,2:40:00,146.873,146.941,146.868,146.94,31,0,5
2024.08.14,2:41:00,146.938,146.958,146.934,146.957,61,0,5
2024.08.14,2:42:00,146.937,146.94,146.904,146.914,40,0,5
2024.08.14,2:43:00,146.912,146.932,146.884,146.923,43,0,5
2024.08.14,2:44:00,146.926,146.935,146.906,146.92,58,0,5
2024.08.14,2:45:00,146.919,146.935,146.908,146.91,46,0,5
2024.08.14,2:46:00,146.911,146.913,146.887,146.902,36,0,5
2024.08.14,2:47:00,146.924,146.982,146.918,146.918,72,0,5
2024.08.14,2:48:00,146.919,146.936,146.906,146.922,64,0,6
2024.08.14,2:49:00,146.923,146.936,146.898,146.936,54,0,6
2024.08.14,2:50:00,146.936,146.936,146.89,146.891,49,0,6
2024.08.14,2:51:00,146.888,146.938,146.884,146.936,59,0,5
2024.08.14,2:52:00,146.935,146.935,146.909,146.93,58,0,5
2024.08.14,2:53:00,146.931,146.94,146.923,146.925,49,0,5
2024.08.14,2:54:00,146.923,146.923,146.891,146.894,53,0,5
2024.08.14,2:55:00,146.894,146.942,146.892,146.92,59,0,5
2024.08.14,2:56:00,146.911,146.941,146.9,146.94,48,0,5
2024.08.14,2:57:00,146.94,146.98,146.931,146.974,57,0,5
2024.08.14,2:58:00,146.973,146.993,146.958,146.983,59,0,5
2024.08.14,2:59:00,146.983,147.012,146.941,146.944,78,0,5
2024.08.14,3:00:00,146.945,146.984,146.917,146.929,83,0,5
2024.08.14,3:01:00,146.93,147.029,146.93,147.01,80,0,5
2024.08.14,3:02:00,147.013,147.07,147.005,147.062,78,0,5
2024.08.14,3:03:00,147.063,147.094,147.048,147.083,74,0,5
2024.08.14,3:04:00,147.082,147.136,147.082,147.117,81,0,5
2024.08.14,3:05:00,147.12,147.137,147.108,147.137,78,0,5
2024.08.14,3:06:00,147.134,147.143,147.087,147.087,60,0,6
2024.08.14,3:07:00,147.089,147.109,147.08,147.095,66,0,6
2024.08.14,3:08:00,147.095,147.097,147.075,147.077,43,0,6
2024.08.14,3:09:00,147.078,147.126,147.077,147.099,72,0,6
2024.08.14,3:10:00,147.1,147.1,147.064,147.065,73,0,5
2024.08.14,3:11:00,147.063,147.067,147.042,147.053,71,0,5
2024.08.14,3:12:00,147.053,147.079,147.052,147.057,76,0,5
2024.08.14,3:13:00,147.057,147.085,147.049,147.085,61,0,5
2024.08.14,3:14:00,147.085,147.096,147.065,147.07,61,0,5
2024.08.14,3:15:00,147.069,147.069,147.032,147.034,76,0,5
2024.08.14,3:16:00,147.035,147.053,147.013,147.044,72,0,5
2024.08.14,3:17:00,147.042,147.071,147.042,147.071,62,0,5
2024.08.14,3:18:00,147.076,147.086,147.065,147.085,49,0,5
2024.08.14,3:19:00,147.085,147.091,147.067,147.083,48,0,5
2024.08.14,3:20:00,147.083,147.132,147.083,147.131,56,0,5
2024.08.14,3:21:00,147.129,147.139,147.069,147.095,73,0,5
2024.08.14,3:22:00,147.096,147.107,147.08,147.088,51,0,5
2024.08.14,3:23:00,147.088,147.113,147.086,147.104,75,0,5
2024.08.14,3:24:00,147.103,147.113,147.069,147.074,64,0,5
